session_path,file_path,file_name,size_bytes,size_gb,size_tb,status,error,dry_run
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T8DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T8DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T8DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T8DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T9DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T9DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T9DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T9DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496\809436_2025-07-25_13-02-10_slap2_2026-01-18_05-53-08\motion_correction\E1T10DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T10DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7492422432,6.977862149477005,0.006814318505348638,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496\809436_2025-07-25_13-02-10_slap2_2026-01-18_05-53-08\motion_correction\E1T10DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T10DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5972967496,5.562759466469288,0.005432382291473914,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496\809436_2025-07-25_13-02-10_slap2_2026-01-18_05-53-08\motion_correction\E1T11DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T11DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7492422432,6.977862149477005,0.006814318505348638,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496\809436_2025-07-25_13-02-10_slap2_2026-01-18_05-53-08\motion_correction\E1T11DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T11DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5972967496,5.562759466469288,0.005432382291473914,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496\809436_2025-07-25_13-02-10_slap2_2026-01-18_05-53-08\motion_correction\E1T12DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T12DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7492422432,6.977862149477005,0.006814318505348638,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-25_803496\809436_2025-07-25_13-02-10_slap2_2026-01-18_05-53-08\motion_correction\E1T12DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T12DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5972967496,5.562759466469288,0.005432382291473914,would_delete,,True
